row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,month_year_str,price,revenue,aov,margin_pct,sales_prod,profit_prod,quantity_prod,discount_prod,price_prod,profit_margin,recency_days,frequency,monetary,RFM_Score,CLTV_pred
65,CA-2015-135545,2015-11-24,2015-11-30,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,146.73,3,0.0,68.9631,2015,11,2015-11,48.91,146.73,48.91,0.47000000000000003,743.432,328.6752,16,0.05,46.4645,0.4421052631578948,28,8,4909.472,444,589.6025579892754
66,CA-2015-135545,2015-11-24,2015-11-30,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,79.76,4,0.0,22.3328,2015,11,2015-11,19.94,79.76,19.94,0.27999999999999997,338.98,94.9144,17,0.0,19.94,0.27999999999999997,28,8,4909.472,444,589.6025579892754
67,US-2015-164175,2015-04-30,2015-05-05,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Chicago,Illinois,60610,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",213.115,5,0.3,-15.2225,2015,4,2015-04,42.623000000000005,213.115,42.623000000000005,-0.07142857142857142,2442.024,117.48629999999999,51,0.18666666666666665,46.99053333333333,0.0481102151330208,69,8,1278.639,342,151.3764307906698
68,CA-2014-106376,2014-12-05,2014-12-10,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,OFF-AR-10002671,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.024,8,0.2,111.3024,2014,12,2014-12,139.128,1113.024,139.128,0.10000000000000002,1113.024,111.3024,8,0.2,139.128,0.10000000000000002,35,6,2454.928,323,296.59667092357597
69,CA-2014-106376,2014-12-05,2014-12-10,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,4,0.2,62.988,2014,12,2014-12,41.992,167.968,41.992,0.375,1112.788,430.418,26,0.17142857142857146,43.49171428571429,0.3867924528301887,35,6,2454.928,323,296.59667092357597
70,CA-2016-119823,2016-06-04,2016-06-06,First Class,KD-16270,Karen Daniels,Consumer,United States,Springfield,Virginia,22153,South,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,0.0,35.6636,2016,6,2016-06,37.94,75.88,37.94,0.4700000000000001,1016.7919999999999,453.7624,28,0.03333333333333333,36.675333333333334,0.44626865671641797,484,5,8282.358,124,996.1184371215949
71,CA-2016-106075,2016-09-18,2016-09-23,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4.616,1,0.2,1.731,2016,9,2016-09,4.616,4.616,4.616,0.37500000000000006,214.573,47.873000000000005,36,0.34545454545454546,5.977909090909091,0.2231082195802827,247,4,736.276,111,87.91847922969407
72,CA-2017-114440,2017-09-14,2017-09-17,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Jackson,Michigan,49201,Central,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,0.0,8.763,2017,9,2017-09,6.3500000000000005,19.05,6.3500000000000005,0.45999999999999996,99.06,40.766999999999996,17,0.06666666666666667,5.926666666666667,0.41153846153846146,107,9,4737.486,244,571.5774092684377
73,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,831.936,8,0.2,-114.3912,2015,4,2015-04,103.992,831.936,103.992,-0.13749999999999998,4770.633,-197.5848,42,0.16666666666666666,108.32499999999999,-0.04141689373297003,51,13,6760.8150000000005,344,815.2801071617343
74,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.04,2,0.2,1.213,2015,4,2015-04,48.52,97.04,48.52,0.0125,1322.17,172.246,24,0.13333333333333333,52.56333333333333,0.13027522935779817,51,13,6760.8150000000005,344,815.2801071617343
75,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196,2015,4,2015-04,72.784,72.784,72.784,-0.25,2511.0480000000002,-218.352,30,0.1,81.882,-0.08695652173913043,51,13,6760.8150000000005,344,815.2801071617343
76,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,1.248,3,0.8,-1.9344,2017,12,2017-12,0.416,1.248,0.416,-1.5499999999999998,29.952,9.7968,19,0.30000000000000004,1.456,0.3270833333333333,1,7,983.922,431,119.92042581017206
77,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,3,0.6,-5.8248,2017,12,2017-12,3.236,9.708,3.236,-0.6,124.586,26.211599999999997,19,0.2,6.4719999999999995,0.21038961038961038,1,7,983.922,431,119.92042581017206
78,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3,0.2,2.724,2017,12,2017-12,9.08,27.24,9.08,0.10000000000000002,347.31,85.806,32,0.07500000000000001,10.49875,0.24705882352941175,1,7,983.922,431,119.92042581017206
79,US-2014-147606,2014-11-26,2014-12-01,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,5,0.6,-14.475,2014,11,2014-11,3.8600000000000003,19.3,3.8600000000000003,-0.75,108.08,6.755000000000001,15,0.2,7.72,0.06250000000000001,51,13,6760.8150000000005,344,815.2801071617343
80,CA-2016-127208,2016-06-12,2016-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0.0,56.2032,2016,6,2016-06,208.16,208.16,208.16,0.27,2706.08,578.6848,14,0.06666666666666667,194.28266666666664,0.21384615384615385,41,7,4492.657,334,544.3830304569107
81,CA-2016-127208,2016-06-12,2016-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,3,0.0,8.0352,2016,6,2016-06,5.579999999999999,16.74,5.579999999999999,0.48000000000000004,110.48400000000001,29.239199999999997,28,0.21666666666666665,4.3709999999999996,0.2646464646464646,41,7,4492.657,334,544.3830304569107
82,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,5,0.0,4.172,2014,10,2014-10,2.98,14.9,2.98,0.27999999999999997,81.652,19.4296,29,0.08571428571428573,2.7245714285714286,0.23795620437956205,217,7,2139.79,132,260.23392151817603
83,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,0.0,6.2031,2014,10,2014-10,21.39,21.39,21.39,0.29,483.414,118.92840000000001,24,0.06666666666666667,19.964,0.24601769911504429,217,7,2139.79,132,260.23392151817603
84,CA-2015-149734,2015-09-03,2015-09-08,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075,2015,9,2015-09,28.712,200.984,28.712,0.3125,552.706,177.6555,19,0.15000000000000002,30.5065,0.3214285714285714,57,5,858.576,321,101.37299332939898
85,US-2017-119662,2017-11-13,2017-11-16,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549,2017,11,2017-11,76.792,230.376,76.792,-0.2125,1363.058,-126.7068,16,0.16,80.6316,-0.09295774647887324,2,9,3651.8585000000003,443,438.2135690029514
86,CA-2017-140088,2017-05-28,2017-05-30,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0.0,33.2156,2017,5,2017-05,150.98,301.96,150.98,0.11000000000000001,2913.9139999999998,-445.391,25,0.2,120.78399999999999,-0.1528497409326425,0,7,2493.214,433,301.40932216606757
87,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.0,6.7966,2017,10,2017-10,19.99,19.99,19.99,0.34,207.896,62.7686,11,0.03333333333333333,19.323666666666664,0.30192307692307696,57,9,1987.164,342,241.21872634506346
88,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2,0.0,2.9568,2017,10,2017-10,3.08,6.16,3.08,0.48,56.672,24.64,20,0.10000000000000002,2.7720000000000002,0.4347826086956522,57,9,1987.164,342,241.21872634506346
89,CA-2016-159695,2016-04-05,2016-04-10,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,0.2,13.8572,2016,4,2016-04,22.624,158.368,22.624,0.08750000000000001,899.304,197.3944,34,0.06666666666666668,26.394666666666666,0.21949685534591196,16,6,3078.624,423,368.6740806176824
90,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0.0,6.633,2016,9,2016-09,6.7,20.1,6.7,0.32999999999999996,37.52,10.586,6,0.06666666666666667,6.253333333333334,0.28214285714285714,42,4,1131.0639999999999,311,138.54782809511093
91,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,2016,9,2016-09,36.792,73.584,36.792,0.11249999999999999,846.216,95.1993,23,0.2,36.791999999999994,0.11249999999999999,42,4,1131.0639999999999,311,138.54782809511093
92,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,0.0,3.1104,2016,9,2016-09,6.48,6.48,6.48,0.4799999999999999,121.82400000000001,47.6928,22,0.10000000000000002,5.832000000000001,0.3914893617021276,42,4,1131.0639999999999,311,138.54782809511093
93,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.2208,2015,1,2015-01,6.48,12.96,6.48,0.4799999999999999,98.49600000000001,41.2128,17,0.08571428571428573,5.924571428571428,0.4184210526315789,296,9,1569.464,142,187.54484568366377
94,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,16.5354,2015,1,2015-01,17.78,53.34,17.78,0.30999999999999994,316.48400000000004,71.12,20,0.16,14.9352,0.2247191011235955,296,9,1569.464,142,187.54484568366377
95,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0.0,16.1504,2015,1,2015-01,16.48,32.96,16.48,0.49000000000000005,390.576,104.81280000000001,34,0.32999999999999996,11.041599999999999,0.2683544303797468,296,9,1569.464,142,187.54484568366377
96,US-2017-109484,2017-11-06,2017-11-12,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788,2017,11,2017-11,5.682,5.682,5.682,-0.6666666666666666,142.05,18.940000000000005,13,0.3833333333333333,11.679666666666668,0.13333333333333336,54,4,2067.45,312,248.48426911257283
97,CA-2017-161018,2017-11-09,2017-11-11,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,40.5426,2017,11,2017-11,13.790000000000001,96.53,13.790000000000001,0.42,455.07,183.1312,34,0.05,13.1005,0.40242424242424246,30,8,1467.152,442,175.6806712067691
98,CA-2017-157833,2017-06-17,2017-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,2017,6,2017-06,17.104,51.312,17.104,0.35,346.356,112.8864,21,0.3,14.966,0.3259259259259259,41,6,1888.964,322,227.98562555323565
99,CA-2016-149223,2016-09-06,2016-09-11,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,22.5852,2016,9,2016-09,12.979999999999999,77.88,12.979999999999999,0.29000000000000004,436.12800000000004,58.2802,41,0.13333333333333333,11.249333333333333,0.13363095238095238,421,3,1245.788,112,149.92328708544673
100,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184,2016,8,2016-08,9.232,64.624,9.232,0.35000000000000003,103.86,37.8512,11,0.13333333333333333,10.001333333333333,0.36444444444444446,9,12,4715.466,444,572.9089417708096
101,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,2016,8,2016-08,31.992,95.976,31.992,-0.1125,927.768,37.9905,25,0.10000000000000002,35.991,0.040948275862068964,9,12,4715.466,444,572.9089417708096
102,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,2016,8,2016-08,0.596,1.788,0.596,-1.7,31.588,-7.032800000000001,24,0.6142857142857142,1.1494285714285712,-0.22264150943396227,9,12,4715.466,444,572.9089417708096
103,CA-2016-129903,2016-12-01,2016-12-04,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.7208,2016,12,2016-12,5.98,23.92,5.98,0.49,129.168,55.9728,24,0.08,5.5016,0.4333333333333333,7,9,4355.150000000001,444,524.8505920355078
104,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,2015,11,2015-11,39.815999999999995,238.896,39.815999999999995,-0.11250000000000002,1154.664,47.2815,25,0.08,45.7884,0.040948275862068964,27,8,2580.7039999999997,443,310.1104468112961
105,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,2015,11,2015-11,34.12,102.36,34.12,-0.0375,673.87,72.07849999999999,17,0.06666666666666667,39.806666666666665,0.10696202531645568,27,8,2580.7039999999997,443,310.1104468112961
106,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,2015,11,2015-11,12.293999999999999,36.882,12.293999999999999,-0.7000000000000001,545.034,85.2384,22,0.5,20.490000000000002,0.15639097744360902,27,8,2580.7039999999997,443,310.1104468112961
107,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,2017,11,2017-11,9.264,74.112,9.264,0.23750000000000004,194.54399999999998,53.268,20,0.16,9.7272,0.27380952380952384,37,6,3159.1220000000003,323,380.4741026545011
108,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,2017,11,2017-11,27.992,27.992,27.992,0.075,188.946,-18.1948,8,0.30000000000000004,24.493000000000002,-0.0962962962962963,37,6,3159.1220000000003,323,380.4741026545011
109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,2017,11,2017-11,3.304,3.304,3.304,0.32500000000000007,83.426,36.5918,21,0.05714285714285715,3.8939999999999997,0.4386138613861386,37,6,3159.1220000000003,323,380.4741026545011
110,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,2015,10,2015-10,67.99199999999999,339.96,67.99199999999999,0.20000000000000004,2362.7219999999998,676.5204,31,0.07500000000000001,78.61574999999999,0.2863309352517986,103,6,729.408,231,88.01560515132093
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,2017,12,2017-12,20.98,41.96,20.98,0.25999999999999995,251.76000000000002,65.4576,12,0.0,20.98,0.25999999999999995,5,9,2370.3136,443,284.295236039456
112,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.788,2016,11,2016-11,37.98,75.96,37.98,0.30000000000000004,1617.9479999999999,448.164,44,0.06000000000000001,35.7012,0.27699530516431925,284,12,10880.546,144,1309.4578498032704
113,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476,2016,11,2016-11,4.54,27.24,4.54,0.49000000000000005,116.224,37.5004,34,0.32857142857142857,3.0482857142857145,0.32265625,284,12,10880.546,144,1309.4578498032704
114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,2014,8,2014-08,2.864,40.096,2.864,0.36250000000000004,139.62,59.284800000000004,44,0.08571428571428573,3.273142857142857,0.4246153846153846,110,6,885.752,231,108.383401555081
